OrderID,OrderDate,CustomerID,CustomerName,Email,Country,ProductCategory,ProductName,Quantity,Price,PaymentMethod,ShippingAddress,OrderStatus,TotalAmount
1006869,2022-10-06,5624,Suzanne Murray,twilliams@adkins-garcia.com,UK,Books,Dinner,3,163.1,PayPal,"134 Carolyn Vista Suite 452, Lozanochester, VA 66413",Pending,489.29999999999995
1006870,2024-08-30,4975,Anita Cherry,jacob93@yahoo.com,USA,Books,See,5,17.05,PayPal,"4937 Mcintyre Greens, Danielborough, MN 24450",Completed,85.25
1006871,2021-11-12,3273,Jason Parker,julielewis@yahoo.com,India,Home,Southern,5,421.69,Bank Transfer,"78431 Cox Park, Port Bethanyview, NY 18263",Cancelled,2108.45
1006872,2024-06-03,6324,Karen Grant,portermichael@gmail.com,Australia,Clothing,Medical,3,204.92,Credit Card,"9448 Moore Trafficway Apt. 619, New Elizabethton, AZ 99857",Completed,614.76
1006873,2022-07-23,8271,Travis Dixon,dguzman@rice-everett.com,Canada,Sports,Condition,3,303.74,PayPal,"04840 Victoria Alley, Port Tiffanychester, MN 54905",Pending,911.22
1006874,2022-08-03,9073,Kari Fletcher,sarahhenry@rodriguez.com,UK,Sports,Hour,3,116.02,PayPal,"95999 Rich Island Apt. 370, Hawkinsfort, NY 79953",Cancelled,348.06
1006875,2025-02-10,9046,Debra Blackburn,blee@collins-nelson.com,Canada,Home,Consider,3,30.51,PayPal,"6067 Parker Bridge Suite 006, South Christopher, LA 58640",Completed,91.53
1006876,2021-05-27,7792,Paula Wu,clementssteven@cannon.com,USA,Home,Bank,1,28.87,Credit Card,"77058 Shannon Estates, North Kendramouth, KS 52348",Completed,28.87
1006877,2022-10-22,5066,Kimberly Floyd,hollowaytroy@williams.com,India,Electronics,High,4,464.73,Credit Card,"3787 Ramsey Tunnel Apt. 973, Hamptonland, WA 14878",Pending,1858.92
1006878,2022-11-01,4310,Levi Henderson,stephanie08@hotmail.com,India,Home,Recognize,2,286.32,Bank Transfer,"29361 Fischer Mountains Suite 603, Mccannmouth, KS 90077",Cancelled,572.64
1006879,2021-11-13,6861,Mark Hall,alexis51@hotmail.com,India,Home,Method,1,76.7,Bank Transfer,"PSC 9250, Box 8791, APO AE 54643",Completed,76.7
1006880,2024-02-13,3180,Mark Cochran,ldiaz@yahoo.com,Australia,Home,Eight,2,105.62,Bank Transfer,"77040 Wolfe Rapid Apt. 308, New William, NH 36105",Completed,211.24
1006881,2021-09-13,4353,Anthony Chan,curtis10@hotmail.com,USA,Electronics,Simple,4,219.57,Credit Card,"PSC 7033, Box 7758, APO AE 35557",Completed,878.28
1006882,2022-09-27,5864,Kelly Griffith,john07@hawkins.org,UK,Clothing,Artist,1,186.14,PayPal,"2723 Graves Fall Suite 924, Leeside, SC 20755",Completed,186.14
1006883,2021-05-29,2110,Douglas Bennett,edavis@hotmail.com,India,Clothing,Entire,1,374.84,Bank Transfer,"4407 Steele Fork Apt. 915, Paulbury, AR 15952",Cancelled,374.84
1006884,2024-02-01,1266,Raymond Miller,bakeranthony@gmail.com,UK,Electronics,Set,3,50.82,Credit Card,"67403 Faith Villages, Whitneyton, NM 59397",Pending,152.46
1006885,2023-07-18,9392,Thomas Herrera,travis26@hotmail.com,Australia,Home,Born,4,309.97,PayPal,"69946 Richardson Drive, Beverlyland, ID 39821",Cancelled,1239.88
1006886,2024-04-02,9732,Steven Torres,kristinemcclain@cain.net,Australia,Sports,White,4,343.11,PayPal,"18581 David Pike, Hannahville, WI 83446",Completed,1372.44
1006887,2024-12-25,3569,Whitney Powell,andersonebony@patterson.biz,India,Books,Also,5,5.08,PayPal,"83164 Kevin Cliff Suite 548, Griffithberg, NV 69155",Completed,25.4
1006888,2024-02-13,4519,Karen Martin,amarshall@stewart.com,Canada,Books,School,1,395.97,Bank Transfer,"324 Reyes Views, Williamsberg, SC 60098",Pending,395.97
1006889,2024-02-19,2396,Casey Jones,fosterjennifer@hotmail.com,USA,Books,Former,5,115.3,PayPal,"82190 Williams Lights Apt. 160, Jessicahaven, TX 68080",Pending,576.5
1006890,2021-05-19,1324,Joshua Thompson,hannah47@gmail.com,UK,Home,Friend,1,443.17,PayPal,"9098 Jacobs View, Robinmouth, OK 08759",Completed,443.17
1006891,2022-04-09,8346,Jorge Perry,sjohnson@hotmail.com,India,Clothing,Price,3,331.34,PayPal,"1159 John Trail Suite 286, New Laurenview, DE 59430",Completed,994.02
1006892,2022-11-10,9678,Veronica Gibson,jasonbridges@alvarado.com,USA,Home,Hold,2,244.2,Credit Card,"501 Logan Loaf Suite 388, Port Sheliashire, KS 81365",Completed,488.4
1006893,2021-12-30,8269,Albert Hubbard,thomasbrian@gmail.com,Australia,Clothing,Way,2,28.93,Bank Transfer,"25377 Brad Views, East Joeltown, AR 02926",Pending,57.86
1006894,2021-10-04,7285,Amber Dixon,michael12@walker-coleman.com,Australia,Electronics,Election,1,301.76,PayPal,"52841 Long Ridge, Georgeborough, MA 62515",Cancelled,301.76
1006895,2023-12-02,6143,Michael King,mikestevenson@hotmail.com,India,Clothing,Song,2,217.57,PayPal,"0615 Jonathan Dam, Christineport, MD 90925",Completed,435.14
1006896,2021-11-04,2282,Patrick Hatfield,crocha@bernard.org,Australia,Electronics,Car,2,123.27,Bank Transfer,"4701 Sarah Village Apt. 794, Briantown, IN 27231",Completed,246.54
1006897,2025-05-05,3163,Kayla Shea,christine14@rice.com,Canada,Books,Cost,5,130.47,Credit Card,"314 Steven Plains Apt. 257, West Aaronbury, SD 58434",Pending,652.35
1006898,2021-10-11,3059,Charles Harding,hansonkim@hotmail.com,USA,Sports,Whole,4,43.89,PayPal,"67123 James Port Apt. 592, Lake Christina, TN 92907",Cancelled,175.56
1006899,2024-02-23,2277,Kevin Brewer,matthew39@hotmail.com,Australia,Sports,Send,4,278.5,Credit Card,"843 Estrada Square Apt. 637, Larsonborough, IA 95843",Cancelled,1114.0
1006900,2023-07-20,9136,William Johnson,bobby30@walker.com,Australia,Books,Both,1,365.37,PayPal,"29288 Cameron Garden, West Robertton, CA 80456",Pending,365.37
1006901,2025-04-11,1705,Mrs. Kaitlin Vaughn,osmith@yahoo.com,Canada,Books,Today,5,135.9,PayPal,"1139 Manuel Union, East Pamelaberg, GA 79866",Completed,679.5
1006902,2024-08-20,6476,Michelle Johnson,christinebutler@brown.org,UK,Electronics,Agency,5,360.84,PayPal,"97813 Katherine Row, Toddshire, DE 32281",Cancelled,1804.1999999999998
1006903,2023-12-20,7321,Matthew Singh,weissvanessa@woods.biz,USA,Electronics,Million,3,287.62,Bank Transfer,"2688 Michael Branch Suite 529, Amberbury, MN 45709",Cancelled,862.86
1006904,2021-11-26,9022,Olivia Lopez,stephen94@hanson.net,USA,Sports,Natural,4,10.02,Credit Card,"9359 Lee Flats Suite 760, Chelseamouth, RI 50280",Completed,40.08
1006905,2022-09-09,4348,Paula Pena,colton80@hotmail.com,USA,Electronics,Something,3,299.53,PayPal,"92896 Beverly Square, Taylorburgh, LA 29884",Cancelled,898.5899999999999
1006906,2024-04-25,6461,Jerry Waller,stephen64@moreno.com,India,Electronics,Wide,2,34.72,Bank Transfer,"602 Michael Wells, South Natasha, PA 59815",Pending,69.44
1006907,2022-01-24,7437,David Wu,hthomas@johnson.com,UK,Home,Man,2,179.17,Credit Card,"4938 Michael Ridge Suite 694, North John, NH 89819",Cancelled,358.34
1006908,2023-08-06,1129,Hailey Wood,iangreen@yahoo.com,India,Clothing,Explain,2,162.01,Credit Card,"USNS Bell, FPO AE 91111",Completed,324.02
1006909,2021-10-19,6352,Kristina Johnson,jefferywebster@moreno-juarez.com,India,Books,Nearly,4,329.21,Bank Transfer,"5013 Victoria Mountain, Lindaberg, VT 31579",Cancelled,1316.84
1006910,2022-08-15,7363,Lisa Ortiz,willie64@yahoo.com,India,Electronics,Oil,5,325.52,Bank Transfer,"670 Ford Glen Apt. 027, Kelseybury, IA 14621",Completed,1627.6
1006911,2022-01-22,2114,Brittany Garcia,rhill@stanton.com,UK,Electronics,Argue,1,323.31,Credit Card,"2184 Johnson Ridges, New Amandahaven, NY 59928",Pending,323.31
1006912,2022-01-10,1482,Cindy Hernandez,samueljackson@yahoo.com,USA,Books,Mean,5,408.2,PayPal,"561 Parker Spring, Williamsburgh, CT 05217",Cancelled,2041.0
1006913,2021-09-10,2870,Samuel Mullen,laurasnyder@yahoo.com,USA,Home,Million,5,152.35,PayPal,"08308 Blackwell Vista, Port Phillipfort, CO 51703",Pending,761.75
1006914,2022-08-27,7879,Jason Hernandez,virginia55@yahoo.com,UK,Electronics,There,3,443.17,Credit Card,"222 Fisher Mountains, Robertberg, IN 66768",Cancelled,1329.51
1006915,2024-10-15,3609,Shari Harris,sandra27@flynn-morales.com,USA,Electronics,Right,1,320.62,Credit Card,"5027 Dylan Summit, West Jacob, TX 01448",Completed,320.62
1006916,2023-08-30,4172,Steve Murphy,brittany04@foster.org,Canada,Sports,Enjoy,5,274.11,PayPal,"414 Logan Lights, Wellstown, NM 13748",Completed,1370.5500000000002
1006917,2023-03-08,7393,Alexander Montgomery,mjennings@bailey.info,Canada,Books,Baby,2,135.51,Bank Transfer,"7108 Holland Valley Apt. 054, New Cynthiastad, DE 25454",Pending,271.02
1006918,2021-12-23,7432,Danielle Romero,mosssergio@hotmail.com,Canada,Clothing,Wear,3,201.58,Credit Card,"826 Bartlett Prairie Suite 733, East Cynthia, PA 76524",Completed,604.74
1006919,2025-02-22,9460,Christopher Gonzales,christinepage@hotmail.com,India,Electronics,Opportunity,1,267.11,PayPal,"86113 Patrick Cliffs, West Marcus, UT 10741",Completed,267.11
1006920,2022-06-14,5173,Cynthia Hunt,adamsreginald@gmail.com,USA,Books,Someone,5,374.21,Bank Transfer,"0231 Melvin Walk Suite 161, East Justin, MA 53949",Pending,1871.05
1006921,2021-09-26,3777,Stephanie Lucas,vsantos@gmail.com,India,Clothing,Group,5,205.26,Credit Card,"001 Chang Bypass, Hernandezport, MI 40883",Cancelled,1026.3
1006922,2022-08-06,6130,Jeffrey Stuart,tracie59@kelly-hernandez.com,UK,Books,Allow,4,109.18,Bank Transfer,"PSC 4945, Box 6003, APO AA 61286",Pending,436.72
1006923,2024-04-17,4326,Stephen Mejia,campbellbryan@richardson-horn.com,Canada,Books,See,3,293.0,Bank Transfer,"3417 Koch Hill Suite 867, Toddview, AK 98208",Pending,879.0
1006924,2021-07-24,3677,Daniel Robbins,raymond77@harris-wilson.org,UK,Books,He,5,285.11,Credit Card,"7308 Kennedy Pines Apt. 278, Port Thomasburgh, AK 92776",Completed,1425.5500000000002
1006925,2024-05-02,4142,Christine Wood,fpalmer@hotmail.com,USA,Sports,Day,1,97.8,Credit Card,"06518 Walker Cove, West Roberto, IN 38989",Pending,97.8
1006926,2023-10-31,3769,Raymond Jones,mthompson@gmail.com,UK,Electronics,Join,5,97.88,Bank Transfer,"8653 Sarah Lodge, Williamville, IA 98572",Cancelled,489.4
1006927,2024-06-16,4262,Sarah Holmes,moneill@yahoo.com,Australia,Clothing,Long,4,47.94,Bank Transfer,"USNV Clark, FPO AE 74791",Pending,191.76
1006928,2023-01-07,7565,Stephen Little,kenneth00@rosales.com,India,Clothing,Hundred,1,263.51,PayPal,"06675 Ryan Glens Apt. 409, Sandrashire, KY 65157",Completed,263.51
1006929,2024-04-19,1515,Harry Mcknight,alawson@gmail.com,Australia,Sports,Turn,4,425.96,Credit Card,"1149 Harvey Manor, Thompsonfurt, TX 65660",Pending,1703.84
1006930,2025-01-24,5472,Richard Torres,jensendennis@simmons-palmer.net,USA,Home,Gun,2,300.45,Bank Transfer,"85784 Jones Centers Suite 586, North Haley, UT 90089",Cancelled,600.9
1006931,2021-11-17,7296,Robert Gonzales,bbonilla@hansen.biz,Australia,Books,Step,4,270.99,Credit Card,"1516 Heather Crescent Suite 816, Arnoldberg, UT 04804",Cancelled,1083.96
1006932,2024-10-22,4511,Natalie Bishop,johnsonstephanie@yahoo.com,Canada,Sports,Story,1,314.95,Credit Card,"44969 Harris River Suite 060, North Kayla, WI 60252",Completed,314.95
1006933,2025-02-28,2350,Joseph Robles,michaelbeck@smith-kemp.com,Australia,Electronics,Significant,5,181.81,PayPal,"61627 Mary Bypass, Harrisonmouth, PA 00515",Pending,909.05
1006934,2022-09-24,2276,Kayla Waller,deborah54@yahoo.com,Australia,Home,Game,5,165.13,Credit Card,"26945 Jennifer Springs Suite 018, West David, IL 38397",Completed,825.65
1006935,2023-03-05,6687,Felicia Jones,lgonzalez@long.org,USA,Electronics,Instead,1,439.7,PayPal,"714 Hoffman Inlet Apt. 900, Aaronside, IL 46743",Completed,439.7
1006936,2022-10-03,5299,Mark Johnson,cjohnson@rogers.com,Canada,Home,Tv,5,244.18,Credit Card,"68883 Joseph Trail, East Rebecca, ME 97161",Pending,1220.9
1006937,2024-09-03,4996,Stephen Glover,baileylaura@gmail.com,USA,Sports,Meeting,4,281.56,Bank Transfer,"USNS Guzman, FPO AP 99094",Pending,1126.24
1006938,2022-07-13,4927,Lonnie Lopez,brownjennifer@gmail.com,Canada,Home,None,1,79.21,PayPal,"2889 Emma Branch, Bellfurt, AK 80234",Cancelled,79.21
1006939,2024-04-05,1682,Rebecca White,rodriguezbrian@yahoo.com,UK,Sports,Though,5,414.88,Credit Card,"34926 Patricia Turnpike Apt. 962, New Annaview, IA 94038",Completed,2074.4
1006940,2024-12-12,1012,Timothy Valencia,wangmichael@davis-martinez.org,Canada,Clothing,Research,2,27.46,PayPal,"655 Alexandra Roads Apt. 113, New Danielleport, SC 41759",Completed,54.92
1006941,2021-05-21,6038,Wayne Campbell,josephdavis@ashley.biz,Canada,Books,Network,3,432.15,PayPal,"20028 Woodard Bypass Apt. 628, Theresahaven, AL 50408",Cancelled,1296.4499999999998
1006942,2021-06-04,5648,Cheryl Morris,marcia04@olsen.com,UK,Clothing,,5,465.79,Credit Card,"USS Clark, FPO AP 55562",Completed,2328.9500000000003
1006943,2024-04-19,2540,Christian Barnett,dhowe@anderson.com,UK,Electronics,This,1,198.82,Bank Transfer,"7169 Alan Curve, Port Jaime, ID 56411",Pending,198.82
1006944,2023-02-01,4312,Andrew Huynh,garciajohn@gmail.com,India,Books,Book,3,451.94,Credit Card,"726 Cheryl Street Apt. 948, East Laurie, AZ 98196",Cancelled,1355.82
1006945,2022-09-30,6565,Michelle Cowan,josepotts@gmail.com,Australia,Electronics,Onto,1,145.41,PayPal,"761 Nichols Prairie, South Melissa, CT 77044",Completed,145.41
1006946,2023-02-13,6407,Daniel Cruz,davidmeyer@hotmail.com,USA,Electronics,Form,4,338.36,Bank Transfer,"200 Robert Inlet Suite 384, Campbellton, ME 30197",Cancelled,1353.44
1006947,2024-12-12,2002,Aaron Morris,whitepaige@russo.com,UK,Clothing,Idea,1,425.61,Bank Transfer,"374 Jeffrey Plaza, Cooperbury, CO 65989",Cancelled,425.61
1006948,2021-10-09,7755,Louis Quinn,christopher96@hotmail.com,Australia,Sports,Church,1,202.43,PayPal,"123 Theresa Way Suite 940, West Jessica, CT 46330",Pending,202.43
1006949,2022-08-17,2291,Alicia Reeves,awade@gmail.com,USA,Books,Oil,2,125.72,Bank Transfer,"2056 Vasquez Knolls, New Joshuafurt, IL 28294",Pending,251.44
1006950,2022-08-09,9542,David George,natalie49@brown.com,UK,Sports,Question,1,27.05,Credit Card,"2168 Barnes Harbor, Andersonport, CT 52075",Completed,27.05
1006951,2022-03-13,3901,Angela Nguyen,chendricks@yahoo.com,UK,Books,Want,4,90.66,Credit Card,"1582 Johnson Course, Thomasmouth, ME 65763",Pending,362.64
1006952,2023-10-04,2338,Christopher Jones DDS,haley50@yahoo.com,India,Electronics,Price,2,78.78,PayPal,"Unit 9767 Box 8397, DPO AE 47571",Completed,157.56
1006953,2025-01-08,7539,Rodney Patton,sfoster@hotmail.com,Australia,Books,Coach,5,352.49,Bank Transfer,"38748 Gregg River, North Joshuachester, WI 14078",Cancelled,1762.45
1006954,2022-01-04,8899,Steven Aguilar,robertpierce@gmail.com,India,Electronics,While,2,146.45,Bank Transfer,"387 Austin Spurs Suite 095, North Jamesborough, CA 61792",Pending,292.9
1006955,2023-03-15,8037,Sheri Morgan,hansenlaura@gmail.com,USA,Electronics,Medical,4,187.98,Bank Transfer,"645 Crawford Forest, Port Douglasview, NJ 27516",Cancelled,751.92
1006956,2022-12-10,6007,Peter Davis,natasha02@gmail.com,India,Books,Course,3,361.8,Credit Card,"06104 James Brook, Marioborough, RI 85768",Completed,1085.4
1006957,2024-03-16,1363,Sheryl Reyes,ohawkins@howard.info,UK,Clothing,,5,195.48,PayPal,"172 Karen Stream Suite 694, Christinaborough, FL 56933",Completed,977.4
1006958,2021-09-01,4991,Wendy Perez,martinalicia@mendoza.com,USA,,Because,3,58.34,PayPal,"81842 Davidson Mount Suite 522, East Courtney, MO 67680",Cancelled,175.02
1006959,2021-09-07,6798,Brenda Webb,reillymelissa@hotmail.com,USA,Books,Issue,4,461.09,PayPal,"97261 David Junctions Apt. 259, Port Angela, MD 88181",Completed,1844.36
1006960,2024-01-14,7169,Shawn Walters,christopherpollard@gomez-miller.com,India,Clothing,Turn,3,237.04,Credit Card,"7415 Monica Rapid Apt. 686, West Christina, OH 69557",Completed,711.12
1006961,2022-02-09,2723,Nathan Wilkinson,chad26@mcclure.com,Australia,Electronics,Main,4,15.62,Credit Card,"8829 Henry Harbors, New Kenneth, HI 24289",Cancelled,62.48
1006962,2024-03-10,8628,Joseph Lutz,jwall@foster.com,Australia,Electronics,Society,5,285.23,PayPal,"741 Tammy Walks, North Courtneyland, MT 56729",Cancelled,1426.15
1006963,2025-02-05,7712,Miguel Miller,amyhernandez@mcgee.com,UK,Clothing,Sit,2,238.88,Credit Card,"PSC 5379, Box 9039, APO AA 84736",Completed,477.76
1006964,2025-03-05,2999,Ashley Rogers,sherriboone@yahoo.com,Canada,Books,Trial,4,417.16,PayPal,"807 Jean Mill, New Michaelside, PA 51041",Cancelled,1668.64
1006965,2025-03-05,7508,Julie Madden,deanna81@yahoo.com,Australia,Electronics,Real,3,287.25,PayPal,"5092 Lee Locks Suite 422, Lake Amandafort, MO 63999",Pending,861.75
1006966,2024-04-09,6586,Brittany Payne,john75@bradley-white.info,UK,Books,Fall,3,346.39,Bank Transfer,"107 Tina Pines Suite 136, East Sara, AR 84017",Completed,1039.17
1006967,2021-07-18,4658,Andrew Avery,jherrera@kelley.org,Canada,Clothing,Who,3,317.38,Bank Transfer,"14784 Sara Groves Apt. 233, Watsonburgh, AZ 90291",Completed,952.14
1006968,2022-05-03,1435,Thomas Meadows,westkristina@quinn.info,Canada,Sports,Hope,3,195.9,Credit Card,"PSC 4970, Box 5701, APO AA 41451",Pending,587.7
1006969,2022-02-20,7972,Monique Obrien,ronald23@hotmail.com,Canada,Home,Room,3,42.77,Credit Card,"51938 Christensen Mount, Samuelmouth, NJ 80169",Pending,128.31
1006970,2022-04-25,1253,Nicole Nixon,meredithwatts@williams.com,Australia,Home,Page,2,331.7,Bank Transfer,"239 Jennifer Divide Suite 566, Port Joanne, WA 01223",Cancelled,663.4
1006971,2025-03-18,7273,Mariah Molina,mfrederick@hotmail.com,UK,Clothing,Series,5,80.87,PayPal,"3457 Wells Road Apt. 162, Martinbury, OH 41297",Pending,404.35
1006972,2022-11-27,2488,James Thornton,amy48@hotmail.com,India,Clothing,Turn,1,487.89,Bank Transfer,"072 Bryan Mountain, North Craig, MI 73115",Completed,487.89
1006973,2021-11-20,1415,Mark Hall,cramos@gmail.com,Canada,Sports,First,1,499.36,PayPal,"8987 Gutierrez Port Suite 794, South Lauren, KS 10245",Pending,499.36
1006974,2021-05-27,2543,Mr. Jonathan Mooney,anthonyanderson@wilkins.com,Australia,Books,Bed,2,89.48,Bank Transfer,"3404 Danielle Throughway, Shaneville, VT 60011",Cancelled,178.96
1006975,2022-09-29,1508,Brenda Miller,vcruz@gmail.com,Canada,Sports,Record,2,161.96,PayPal,"63017 Kelly Landing, West Rebeccamouth, NH 89766",Completed,323.92
1006976,2022-05-31,3403,Paige Fitzgerald,sara90@gmail.com,USA,Clothing,North,2,247.71,Bank Transfer,"37352 Martin Glen, North Jennifer, AZ 36589",Cancelled,495.42
1006977,2024-06-18,3287,Rachel Clark,kimmichael@gmail.com,UK,Electronics,Third,5,39.09,PayPal,"81319 Kimberly Village Suite 330, South Catherine, NC 12367",Cancelled,195.45000000000002
1006978,2022-12-29,7754,Matthew Carr,marksmith@young-waller.net,USA,Books,Black,4,306.95,Bank Transfer,"6778 Dunn Dale Apt. 791, East Anthonymouth, SD 73470",Completed,1227.8
1006979,2021-06-22,9849,Ashley Jackson,adyer@hotmail.com,USA,Books,Prove,1,227.79,Credit Card,"Unit 2856 Box 1076, DPO AE 26502",Completed,227.79
1006980,2024-05-07,9060,Jennifer Massey,cookejill@yahoo.com,India,Home,Allow,3,379.27,Bank Transfer,"459 Joseph Isle, Leebury, LA 84973",Cancelled,1137.81
1006981,2022-03-15,2539,Alexandra Holt,dominic45@diaz.com,USA,Electronics,Study,2,444.72,PayPal,"375 Cobb Mills, Christianside, WY 19372",Pending,889.44
1006982,2025-03-15,8511,Renee Barrett,victoria61@shannon-miles.com,USA,Clothing,Staff,5,139.56,Credit Card,"8051 Hart Cape Apt. 614, Brittanyhaven, SD 02753",Completed,697.8
1006983,2021-07-26,9419,Joseph Underwood,chris13@gmail.com,India,Books,Board,4,469.27,PayPal,"0611 Schmitt Loaf, West Thomas, OK 64344",Pending,1877.08
1006984,2022-09-01,8318,Joseph Smith,keithschneider@yahoo.com,Canada,Clothing,At,3,207.63,Credit Card,"10552 Thompson Stream Suite 486, New Erikashire, TN 32618",Completed,622.89
1006985,2024-09-29,6232,Ashley Hodges,brandonstone@gmail.com,Australia,Electronics,Be,5,318.72,Credit Card,"1853 Ryan Shoals Suite 110, East Teresafurt, RI 37461",Completed,1593.6000000000001
1006986,2022-02-18,4508,Keith Porter,brandon11@keith.com,Australia,Clothing,Fund,4,277.55,Bank Transfer,"330 Kramer Mews, Port Michael, KS 40014",Pending,1110.2
1006987,2025-03-31,7045,Heather Stevens,troy99@gmail.com,Canada,Sports,Environmental,5,190.91,Bank Transfer,"60432 Nguyen Prairie Suite 020, West Nathan, GA 86238",Cancelled,954.55
1006988,2022-05-31,5643,Kathryn Strickland,joshuaknox@mills.com,USA,Home,Woman,3,187.68,Bank Transfer,"4840 Lewis Cove Suite 585, North Thomasville, MD 87213",Pending,563.04
1006989,2021-05-22,2099,Jason Parker,richardjeremy@hotmail.com,UK,Home,But,4,260.75,Credit Card,"14043 Williams Roads, Millerville, NE 19021",Completed,1043.0
1006990,2023-08-25,9242,Joseph Figueroa,barnesallison@hotmail.com,India,Home,Produce,1,166.31,PayPal,"327 Vaughan Course Suite 823, North Rodneystad, RI 55512",Cancelled,166.31
1006991,2023-11-30,7321,Stephanie Watts,shannonfernandez@hotmail.com,USA,Books,Best,3,210.27,PayPal,"7306 Kyle Dale, Tylerport, DC 82060",Pending,630.8100000000001
1006992,2023-02-19,8911,Terry Johnson,russellcaleb@gmail.com,USA,Sports,Top,5,488.72,PayPal,"9022 Nina Cove, Andreachester, VA 95481",Cancelled,2443.6000000000004
1006993,2021-08-17,9234,Whitney Morrison,charles65@singleton-mcintyre.com,Canada,Clothing,His,5,262.74,Bank Transfer,"94060 Ivan Wall, New Christopherberg, MN 79704",Completed,1313.7
1006994,2023-06-12,2210,Megan Freeman,dcampbell@manning-hernandez.com,USA,Electronics,Gun,4,486.16,Bank Transfer,"5826 Trevor Pine, Kellyton, OR 38653",Cancelled,1944.64
1006995,2023-01-08,4204,Michael Thompson,joegonzales@howell.com,UK,Books,Throughout,4,439.07,Credit Card,"PSC 3898, Box 3191, APO AP 69108",Cancelled,1756.28
1006996,2021-06-03,1767,Timothy Glenn,stanleymichelle@hotmail.com,India,Clothing,Religious,4,205.96,Credit Card,"72584 Manuel Ridge Apt. 770, New Laura, IA 73550",Cancelled,823.84
1006997,2024-02-21,3333,Mr. Kenneth Morrow,hortonmegan@hotmail.com,UK,Home,Unit,5,295.19,Bank Transfer,"2150 Ortiz Prairie Suite 625, East Stephanie, OR 19618",Completed,1475.95
1006998,2021-10-29,2369,Steven Nguyen,torressandra@mitchell.com,Australia,Electronics,Perhaps,1,294.6,PayPal,"90380 Moore Ford, North Amandaland, AL 28918",Completed,294.6
1006999,2021-07-06,7316,Mark Smith,wallercourtney@wolf.net,UK,Clothing,Look,4,20.52,PayPal,"789 Robert Inlet, Kirbyton, NM 17278",Cancelled,82.08
1007000,2023-02-08,1527,Jennifer Jones,shorne@gmail.com,UK,Electronics,Method,3,373.13,Credit Card,"406 Mcgee Knoll Suite 580, Mcdowelltown, CO 17915",Pending,1119.3899999999999
1007001,2024-05-04,2661,Hector Bradley,stephanie33@marshall.com,UK,Books,Middle,4,207.04,Credit Card,"97685 Fletcher Flat, North Amandastad, VA 79499",Cancelled,828.16
1007002,2024-01-15,8741,Katherine Barnett,ksteele@hotmail.com,India,Sports,Usually,2,246.87,Bank Transfer,"5772 Jennifer Court, Port Ashley, LA 62347",Cancelled,493.74
1007003,2023-05-03,5336,Kyle Figueroa,owensricardo@nelson.com,India,Home,Economic,5,176.28,Bank Transfer,"202 Michael Harbors Apt. 724, Smithshire, VA 96852",Cancelled,881.4
1007004,2023-08-08,2538,Ronald Duncan,smallrebecca@hotmail.com,Australia,Electronics,Side,3,461.88,Bank Transfer,"89225 Beck Courts, Carltown, SD 71045",Cancelled,1385.6399999999999
1007005,2023-02-25,9567,Cassidy Martin,xjohnson@yahoo.com,India,Electronics,Skill,4,292.33,PayPal,"28148 Ethan Extension Suite 945, West Mitchell, SC 14100",Completed,1169.32
1007006,2024-08-02,2801,Vicki Moses,duranmary@gross.info,UK,Books,Only,3,6.32,PayPal,"9586 Claire Glen, South Jared, OR 14571",Completed,18.96
1007007,2024-10-05,7632,Earl Green,manuelbray@walsh.info,Canada,Clothing,Reduce,3,496.72,PayPal,"4806 Michelle Trail Suite 476, West Crystal, MT 06298",Pending,1490.16
1007008,2022-02-08,7786,Sarah Hernandez,brendaking@mcdowell-madden.biz,UK,Home,Protect,4,248.5,PayPal,"4904 Jennifer Streets, New Sarahstad, SD 52024",Completed,994.0
1007009,2023-04-18,4192,David Wilson,jennifer18@gmail.com,USA,Clothing,Free,2,230.17,PayPal,"8928 Freeman Estate Suite 094, Lake Jenniferberg, KY 89822",Cancelled,460.34
1007010,2022-09-19,4078,Carla Jones,judyhill@gmail.com,Canada,Electronics,Use,1,327.02,Credit Card,"19674 Cobb Grove Suite 868, Lake Nicole, WA 75479",Completed,327.02
1007011,2024-04-15,8918,Kelly Garrett,ashley84@harrison.com,UK,Home,Do,5,141.75,PayPal,"4259 Lopez Curve, Port Jenniferhaven, WA 13947",Completed,708.75
1007012,2022-12-30,6580,Joan Patel,patricia20@smith.com,India,Sports,Special,2,207.45,Credit Card,"062 Tammy Prairie Suite 372, Heathbury, NV 88209",Pending,414.9
1007013,2024-11-21,4692,Joseph Delgado,timothymills@rogers.com,UK,Sports,Cost,3,89.63,PayPal,"Unit 1521 Box 0364, DPO AA 42893",Cancelled,268.89
1007014,2022-10-10,8697,Luis Anderson,emily87@richard-king.com,Australia,Electronics,Sometimes,5,122.28,PayPal,"190 Hogan Motorway, Lake Aprilberg, NJ 40365",Completed,611.4
1007015,2021-08-24,5352,Thomas Miller,lucas09@moreno.biz,Australia,Sports,Rather,1,173.6,Bank Transfer,"3164 Aaron Meadows Suite 230, New Anthony, IL 57405",Cancelled,173.6
1007016,2023-03-25,4003,Derek Costa,ramirezteresa@yahoo.com,Australia,Sports,Sit,4,405.09,Bank Transfer,"067 Nathan Roads Suite 209, New Nicole, AK 13131",Pending,1620.36
